Unit_Code,Start_Date,Year_Quarter,Year,Quarter,Station_ID,Station_Type,Loc_Type,Pool_Group,Loc_Name,Parameter,Units,Depth,Lab,Lab_Report_Number,Colocation,QA_Flag,Plume,Data_Flag,Value_Type,n,mean_value,sd,Status
KAHO,11/22/2014,2014.875,2014,0.875,FKAHO12_mr,Fixed,Marine,NA,Harbor Plume,TN,mg/l      ,Bottom,PACNEPSC,NA,Benthic Marine,0,1,A,Actual,3,0.095333333,0.007023769,Certified
KAHO,11/22/2014,2014.875,2014,0.875,FKAHO12_mr,Fixed,Marine,NA,Harbor Plume,TN,mg/l      ,Surface,PACNEPSC,NA,Benthic Marine,0,1,A,Actual,3,0.111666667,0.050013332,Certified
KAHO,11/22/2014,2014.875,2014,0.875,FKAHO12_mr,Fixed,Marine,NA,Harbor Plume,TP,mg/l      ,Bottom,PACNEPSC,NA,Benthic Marine,0,1,A,Actual,3,0.015333333,5.77e-4,Certified
KAHO,11/22/2014,2014.875,2014,0.875,FKAHO12_mr,Fixed,Marine,NA,Harbor Plume,TP,mg/l      ,Surface,PACNEPSC,NA,Benthic Marine,0,1,A,Actual,3,0.015,0,Certified
KAHO,12/2/2014,2014.875,2014,0.875,KAHO_LowerKaloko_GW,Fixed,Groundwater,NA,Lower Kaloko,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,6,1.107333333,0.135409995,Certified
KAHO,12/2/2014,2014.875,2014,0.875,KAHO_LowerKaloko_GW,Fixed,Groundwater,NA,Lower Kaloko,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.207,0.145082735,Certified
KAHO,12/2/2014,2014.875,2014,0.875,KAHO_LowerKaloko_GW,Fixed,Groundwater,NA,Lower Kaloko,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.136333333,0.008082904,Certified
KAHO,12/2/2014,2014.875,2014,0.875,KAHO_LowerKaloko_GW,Fixed,Groundwater,NA,Lower Kaloko,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.143666667,0.178989758,Certified
KAHO,12/2/2014,2014.875,2014,0.875,KAHO_LowerKaloko_GW,Fixed,Groundwater,NA,Lower Kaloko,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.134,0.011532563,Certified
KAHO,12/2/2014,2014.875,2014,0.875,KAHO_UpperKaloko_GW,Fixed,Groundwater,NA,Upper Kaloko,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,6,1.627666667,0.253158185,Certified
KAHO,12/2/2014,2014.875,2014,0.875,KAHO_UpperKaloko_GW,Fixed,Groundwater,NA,Upper Kaloko,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.827,0.107373181,Certified
KAHO,12/2/2014,2014.875,2014,0.875,KAHO_UpperKaloko_GW,Fixed,Groundwater,NA,Upper Kaloko,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.161333333,0.002081666,Certified
KAHO,12/2/2014,2014.875,2014,0.875,KAHO_UpperKaloko_GW,Fixed,Groundwater,NA,Upper Kaloko,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.655,0.332567286,Certified
KAHO,12/2/2014,2014.875,2014,0.875,KAHO_UpperKaloko_GW,Fixed,Groundwater,NA,Upper Kaloko,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.162,0.001732051,Certified
KAHO,12/2/2014,2014.875,2014,0.875,KAHO_VisitorsCenter_GW,Fixed,Groundwater,NA,Visitors Center,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,6,1.0825,0.117882569,Certified
KAHO,12/2/2014,2014.875,2014,0.875,KAHO_VisitorsCenter_GW,Fixed,Groundwater,NA,Visitors Center,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.096,0.194424793,Certified
KAHO,12/2/2014,2014.875,2014,0.875,KAHO_VisitorsCenter_GW,Fixed,Groundwater,NA,Visitors Center,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.140333333,0.015567059,Certified
KAHO,12/2/2014,2014.875,2014,0.875,KAHO_VisitorsCenter_GW,Fixed,Groundwater,NA,Visitors Center,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.260666667,0.008082904,Certified
KAHO,12/2/2014,2014.875,2014,0.875,KAHO_VisitorsCenter_GW,Fixed,Groundwater,NA,Visitors Center,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.159,0.002,Certified
KAHO,12/4/2014,2014.875,2014,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,6,1.018416667,0.041648261,Certified
KAHO,12/4/2014,2014.875,2014,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.0899,0.001276715,Certified
KAHO,12/4/2014,2014.875,2014,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.103366667,0.001724336,Certified
KAHO,12/4/2014,2014.875,2014,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.0711,0.041269723,Certified
KAHO,12/4/2014,2014.875,2014,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.098933333,0.002554082,Certified
KAHO,12/4/2014,2014.875,2014,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,6,1.291966667,0.121953937,Certified
KAHO,12/4/2014,2014.875,2014,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.3718,0.239889224,Certified
KAHO,12/4/2014,2014.875,2014,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.135066667,0.00440946,Certified
KAHO,12/4/2014,2014.875,2014,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.487666667,0.053217416,Certified
KAHO,12/4/2014,2014.875,2014,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.131333333,0.007534144,Certified
KAHO,12/4/2014,2014.875,2014,0.875,FKAHO03_ap,Fixed,Anchialine,Harbor North,HA_Kealak_084,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,6,0.100183333,0.049746293,Certified
KAHO,12/4/2014,2014.875,2014,0.875,FKAHO03_ap,Fixed,Anchialine,Harbor North,HA_Kealak_084,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.119333333,0.005379901,Certified
KAHO,12/4/2014,2014.875,2014,0.875,FKAHO03_ap,Fixed,Anchialine,Harbor North,HA_Kealak_084,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.0395,0.010603773,Certified
KAHO,12/4/2014,2014.875,2014,0.875,FKAHO03_ap,Fixed,Anchialine,Harbor North,HA_Kealak_084,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.2067,0.012519185,Certified
KAHO,12/4/2014,2014.875,2014,0.875,FKAHO03_ap,Fixed,Anchialine,Harbor North,HA_Kealak_084,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.052766667,0.005083634,Certified
KAHO,12/4/2014,2014.875,2014,0.875,FKAHO04_ap,Fixed,Anchialine,North,HA_Kaloko_119,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,6,0.876433333,0.105202826,Certified
KAHO,12/4/2014,2014.875,2014,0.875,FKAHO04_ap,Fixed,Anchialine,North,HA_Kaloko_119,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.897866667,0.191190124,Certified
KAHO,12/4/2014,2014.875,2014,0.875,FKAHO04_ap,Fixed,Anchialine,North,HA_Kaloko_119,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.0788,0.011634861,Certified
KAHO,12/4/2014,2014.875,2014,0.875,FKAHO04_ap,Fixed,Anchialine,North,HA_Kaloko_119,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.931633333,0.163717022,Certified
KAHO,12/4/2014,2014.875,2014,0.875,FKAHO04_ap,Fixed,Anchialine,North,HA_Kaloko_119,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.080033333,0.005822657,Certified
KAHO,12/4/2014,2014.875,2014,0.875,TKAHO0120141204,Temporary,Anchialine,Central,HA_Kaloko_011,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,6,1.179766667,0.187538387,Certified
KAHO,12/4/2014,2014.875,2014,0.875,TKAHO0120141204,Temporary,Anchialine,Central,HA_Kaloko_011,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.4053,0.030939942,Certified
KAHO,12/4/2014,2014.875,2014,0.875,TKAHO0120141204,Temporary,Anchialine,Central,HA_Kaloko_011,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.118933333,0.012500533,Certified
KAHO,12/4/2014,2014.875,2014,0.875,TKAHO0120141204,Temporary,Anchialine,Central,HA_Kaloko_011,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.143033333,0.290068773,Certified
KAHO,12/4/2014,2014.875,2014,0.875,TKAHO0120141204,Temporary,Anchialine,Central,HA_Kaloko_011,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.1048,0.024857192,Certified
KAHO,12/4/2014,2014.875,2014,0.875,TKAHO0220141204,Temporary,Anchialine,Central,HA_Kaloko_032,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,6,0.971466667,0.049212221,Certified
KAHO,12/4/2014,2014.875,2014,0.875,TKAHO0220141204,Temporary,Anchialine,Central,HA_Kaloko_032,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.096566667,0.051092987,Certified
KAHO,12/4/2014,2014.875,2014,0.875,TKAHO0220141204,Temporary,Anchialine,Central,HA_Kaloko_032,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.115,0.005450688,Certified
KAHO,12/4/2014,2014.875,2014,0.875,TKAHO0220141204,Temporary,Anchialine,Central,HA_Kaloko_032,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.1115,0.030217379,Certified
KAHO,12/4/2014,2014.875,2014,0.875,TKAHO0220141204,Temporary,Anchialine,Central,HA_Kaloko_032,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.120066667,0.001550269,Certified
KAHO,12/4/2014,2014.875,2014,0.875,TKAHO0320141204,Temporary,Anchialine,Central,HA_Kaloko_046,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,6,1.04465,0.008330366,Certified
KAHO,12/4/2014,2014.875,2014,0.875,TKAHO0320141204,Temporary,Anchialine,Central,HA_Kaloko_046,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.128433333,0.009996166,Certified
KAHO,12/4/2014,2014.875,2014,0.875,TKAHO0320141204,Temporary,Anchialine,Central,HA_Kaloko_046,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.109733333,0.01184286,Certified
KAHO,12/4/2014,2014.875,2014,0.875,TKAHO0320141204,Temporary,Anchialine,Central,HA_Kaloko_046,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.114066667,0.008393648,Certified
KAHO,12/4/2014,2014.875,2014,0.875,TKAHO0320141204,Temporary,Anchialine,Central,HA_Kaloko_046,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.104166667,0.007583095,Certified
KAHO,12/4/2014,2014.875,2014,0.875,TKAHO0420141204,Temporary,Anchialine,Aimakapa North,HA_Honoko_039,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,6,0.550133333,0.047091386,Certified
KAHO,12/4/2014,2014.875,2014,0.875,TKAHO0420141204,Temporary,Anchialine,Aimakapa North,HA_Honoko_039,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.746033333,0.012500533,Certified
KAHO,12/4/2014,2014.875,2014,0.875,TKAHO0420141204,Temporary,Anchialine,Aimakapa North,HA_Honoko_039,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.068066667,0.00776681,Certified
KAHO,12/4/2014,2014.875,2014,0.875,TKAHO0420141204,Temporary,Anchialine,Aimakapa North,HA_Honoko_039,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.6889,0.097480613,Certified
KAHO,12/4/2014,2014.875,2014,0.875,TKAHO0420141204,Temporary,Anchialine,Aimakapa North,HA_Honoko_039,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.0756,0.006518435,Certified
KAHO,2/19/2015,2015.125,2015,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,6,0.9426,0.014339456,Certified
KAHO,2/19/2015,2015.125,2015,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.0696,0.021536945,Certified
KAHO,2/19/2015,2015.125,2015,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.099633333,0.004037739,Certified
KAHO,2/19/2015,2015.125,2015,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.079866667,0.002532456,Certified
KAHO,2/19/2015,2015.125,2015,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.096133333,0.00273191,Certified
KAHO,2/19/2015,2015.125,2015,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,6,1.235566667,0.003113626,Certified
KAHO,2/19/2015,2015.125,2015,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.4574,0.026794776,Certified
KAHO,2/19/2015,2015.125,2015,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.126066667,0.008544199,Certified
KAHO,2/19/2015,2015.125,2015,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.458366667,0.008717989,Certified
KAHO,2/19/2015,2015.125,2015,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.125033333,0.002311565,Certified
KAHO,2/19/2015,2015.125,2015,0.125,FKAHO03_ap,Fixed,Anchialine,Harbor North,HA_Kealak_084,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,6,0.279466667,0.038824357,Certified
KAHO,2/19/2015,2015.125,2015,0.125,FKAHO03_ap,Fixed,Anchialine,Harbor North,HA_Kealak_084,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.416133333,0.032661955,Certified
KAHO,2/19/2015,2015.125,2015,0.125,FKAHO03_ap,Fixed,Anchialine,Harbor North,HA_Kealak_084,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.072733333,0.006786997,Certified
KAHO,2/19/2015,2015.125,2015,0.125,FKAHO03_ap,Fixed,Anchialine,Harbor North,HA_Kealak_084,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.375366667,0.052187578,Certified
KAHO,2/19/2015,2015.125,2015,0.125,FKAHO03_ap,Fixed,Anchialine,Harbor North,HA_Kealak_084,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.0697,0.006646051,Certified
KAHO,2/19/2015,2015.125,2015,0.125,FKAHO04_ap,Fixed,Anchialine,North,HA_Kaloko_119,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,6,0.75545,0.011044773,Certified
KAHO,2/19/2015,2015.125,2015,0.125,FKAHO04_ap,Fixed,Anchialine,North,HA_Kaloko_119,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.890066667,3.21e-4,Certified
KAHO,2/19/2015,2015.125,2015,0.125,FKAHO04_ap,Fixed,Anchialine,North,HA_Kaloko_119,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.079,0.010678483,Certified
KAHO,2/19/2015,2015.125,2015,0.125,FKAHO04_ap,Fixed,Anchialine,North,HA_Kaloko_119,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.9023,0.015042939,Certified
KAHO,2/19/2015,2015.125,2015,0.125,FKAHO04_ap,Fixed,Anchialine,North,HA_Kaloko_119,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.077466667,0.006401042,Certified
KAHO,2/19/2015,2015.125,2015,0.125,TKAHO0120150219,Temporary,Anchialine,Central,HA_Kaloko_046,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,6,0.99895,0.008362476,Certified
KAHO,2/19/2015,2015.125,2015,0.125,TKAHO0120150219,Temporary,Anchialine,Central,HA_Kaloko_046,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.1465,0.0091,Certified
KAHO,2/19/2015,2015.125,2015,0.125,TKAHO0120150219,Temporary,Anchialine,Central,HA_Kaloko_046,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.1015,0.003223352,Certified
KAHO,2/19/2015,2015.125,2015,0.125,TKAHO0120150219,Temporary,Anchialine,Central,HA_Kaloko_046,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.146833333,0.00630661,Certified
KAHO,2/19/2015,2015.125,2015,0.125,TKAHO0120150219,Temporary,Anchialine,Central,HA_Kaloko_046,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.1015,0.005129327,Certified
KAHO,2/19/2015,2015.125,2015,0.125,TKAHO0220150219,Temporary,Anchialine,North,HA_Kaloko_118,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,6,0.380116667,0.038781873,Certified
KAHO,2/19/2015,2015.125,2015,0.125,TKAHO0220150219,Temporary,Anchialine,North,HA_Kaloko_118,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.501133333,0.017745516,Certified
KAHO,2/19/2015,2015.125,2015,0.125,TKAHO0220150219,Temporary,Anchialine,North,HA_Kaloko_118,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.057233333,0.003066486,Certified
KAHO,2/19/2015,2015.125,2015,0.125,TKAHO0220150219,Temporary,Anchialine,North,HA_Kaloko_118,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.5309,0.049592439,Certified
KAHO,2/19/2015,2015.125,2015,0.125,TKAHO0220150219,Temporary,Anchialine,North,HA_Kaloko_118,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.067033333,0.005783886,Certified
KAHO,2/19/2015,2015.125,2015,0.125,TKAHO0620150219,Temporary,Anchialine,Harbor North,HA_Kealak_095,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,6,1.004433333,0.019512218,Certified
KAHO,2/19/2015,2015.125,2015,0.125,TKAHO0620150219,Temporary,Anchialine,Harbor North,HA_Kealak_095,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.2383,0.011854113,Certified
KAHO,2/19/2015,2015.125,2015,0.125,TKAHO0620150219,Temporary,Anchialine,Harbor North,HA_Kealak_095,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.168266667,0.008203861,Certified
KAHO,2/19/2015,2015.125,2015,0.125,TKAHO0620150219,Temporary,Anchialine,Harbor North,HA_Kealak_095,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.284233333,0.024866108,Certified
KAHO,2/19/2015,2015.125,2015,0.125,TKAHO0620150219,Temporary,Anchialine,Harbor North,HA_Kealak_095,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.186,0.011025879,Certified
KAHO,2/19/2015,2015.125,2015,0.125,TKAHO0820150219,Temporary,Anchialine,Harbor North,HA_Kealak_083C,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,6,0.28455,0.003362588,Certified
KAHO,2/19/2015,2015.125,2015,0.125,TKAHO0820150219,Temporary,Anchialine,Harbor North,HA_Kealak_083C,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.4704,0.024914052,Certified
KAHO,2/19/2015,2015.125,2015,0.125,TKAHO0820150219,Temporary,Anchialine,Harbor North,HA_Kealak_083C,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.082,0.011246777,Certified
KAHO,2/19/2015,2015.125,2015,0.125,TKAHO0820150219,Temporary,Anchialine,Harbor North,HA_Kealak_083C,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.636133333,0.097009398,Certified
KAHO,2/19/2015,2015.125,2015,0.125,TKAHO0820150219,Temporary,Anchialine,Harbor North,HA_Kealak_083C,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.065166667,0.002891943,Certified
KAHO,4/8/2015,2015.375,2015,0.375,KAHO_LowerKaloko_GW,Fixed,Groundwater,NA,Lower Kaloko,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.907666667,0.089645599,Certified
KAHO,4/8/2015,2015.375,2015,0.375,KAHO_LowerKaloko_GW,Fixed,Groundwater,NA,Lower Kaloko,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.992333333,0.133155298,Certified
KAHO,4/8/2015,2015.375,2015,0.375,KAHO_LowerKaloko_GW,Fixed,Groundwater,NA,Lower Kaloko,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.145,0.005291503,Certified
KAHO,4/8/2015,2015.375,2015,0.375,KAHO_LowerKaloko_GW,Fixed,Groundwater,NA,Lower Kaloko,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.089333333,0.164491135,Certified
KAHO,4/8/2015,2015.375,2015,0.375,KAHO_LowerKaloko_GW,Fixed,Groundwater,NA,Lower Kaloko,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.151666667,0.012423097,Certified
KAHO,4/8/2015,2015.375,2015,0.375,KAHO_UpperKaloko_GW,Fixed,Groundwater,NA,Upper Kaloko,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.716,0.021656408,Certified
KAHO,4/8/2015,2015.375,2015,0.375,KAHO_UpperKaloko_GW,Fixed,Groundwater,NA,Upper Kaloko,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.77,0.004,Certified
KAHO,4/8/2015,2015.375,2015,0.375,KAHO_UpperKaloko_GW,Fixed,Groundwater,NA,Upper Kaloko,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.167,0.003605551,Certified
KAHO,4/8/2015,2015.375,2015,0.375,KAHO_UpperKaloko_GW,Fixed,Groundwater,NA,Upper Kaloko,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.843333333,0.055895736,Certified
KAHO,4/8/2015,2015.375,2015,0.375,KAHO_UpperKaloko_GW,Fixed,Groundwater,NA,Upper Kaloko,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.170666667,0.00305505,Certified
KAHO,4/8/2015,2015.375,2015,0.375,KAHO_VisitorsCenter_GW,Fixed,Groundwater,NA,Visitors Center,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.37,0.020297783,Certified
KAHO,4/8/2015,2015.375,2015,0.375,KAHO_VisitorsCenter_GW,Fixed,Groundwater,NA,Visitors Center,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.393666667,0.00305505,Certified
KAHO,4/8/2015,2015.375,2015,0.375,KAHO_VisitorsCenter_GW,Fixed,Groundwater,NA,Visitors Center,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.188666667,0.003511885,Certified
KAHO,4/8/2015,2015.375,2015,0.375,KAHO_VisitorsCenter_GW,Fixed,Groundwater,NA,Visitors Center,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.429666667,0.041741267,Certified
KAHO,4/8/2015,2015.375,2015,0.375,KAHO_VisitorsCenter_GW,Fixed,Groundwater,NA,Visitors Center,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.191333333,0.002081666,Certified
KAHO,6/25/2015,2015.375,2015,0.375,KAHO_LowerKaloko_GW,Fixed,Groundwater,NA,Lower Kaloko,NO3,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.061,0.019052559,Certified
KAHO,6/25/2015,2015.375,2015,0.375,KAHO_LowerKaloko_GW,Fixed,Groundwater,NA,Lower Kaloko,TDN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.263,0.007,Certified
KAHO,6/25/2015,2015.375,2015,0.375,KAHO_LowerKaloko_GW,Fixed,Groundwater,NA,Lower Kaloko,TDP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.151666667,0.008504901,Certified
KAHO,6/25/2015,2015.375,2015,0.375,KAHO_LowerKaloko_GW,Fixed,Groundwater,NA,Lower Kaloko,TN,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,1.230666667,0.055184539,Certified
KAHO,6/25/2015,2015.375,2015,0.375,KAHO_LowerKaloko_GW,Fixed,Groundwater,NA,Lower Kaloko,TP,mg/l      ,Surface,PACNEPSC,NA,NA,0,0,A,Actual,3,0.159,0.015099669,Certified
