Unit_Code,Start_Date,Year_Quarter,Year,Quarter,Station_ID,Station_Type,Loc_Type,Pool_Group,Loc_Name,Parameter,Units,Depth,Lab,Colocation,QA_Flag,Plume,n,mean_value,sd
NPSA,2009-03-12,2009.125,2009,0.125,FNPSA06_mr,Fixed,Marine,NA,Tutuila,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0026666666666666666,5.773502691896258e-4
NPSA,2009-03-12,2009.125,2009,0.125,FNPSA06_mr,Fixed,Marine,NA,Tutuila,TDN,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.099,0.0034641016151377496
NPSA,2009-03-12,2009.125,2009,0.125,FNPSA06_mr,Fixed,Marine,NA,Tutuila,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.09433333333333334,0.0025166114784235852
NPSA,2009-03-12,2009.125,2009,0.125,FNPSA06_mr,Fixed,Marine,NA,Tutuila,TDP,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-03-12,2009.125,2009,0.125,FNPSA06_mr,Fixed,Marine,NA,Tutuila,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-03-14,2009.125,2009,0.125,FNPSA10_mr,Fixed,Marine,NA,Tutuila,NO3,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0,0
NPSA,2009-03-14,2009.125,2009,0.125,FNPSA10_mr,Fixed,Marine,NA,Tutuila,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,6.666666666666666e-4,5.773502691896258e-4
NPSA,2009-03-14,2009.125,2009,0.125,FNPSA10_mr,Fixed,Marine,NA,Tutuila,TDN,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.097,0.002645751311064593
NPSA,2009-03-14,2009.125,2009,0.125,FNPSA10_mr,Fixed,Marine,NA,Tutuila,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.113,0.006082762530298217
NPSA,2009-03-14,2009.125,2009,0.125,FNPSA10_mr,Fixed,Marine,NA,Tutuila,TDP,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-03-14,2009.125,2009,0.125,FNPSA10_mr,Fixed,Marine,NA,Tutuila,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-03-16,2009.125,2009,0.125,FNPSA08_mr,Fixed,Marine,NA,Tutuila,NO3,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.01,0
NPSA,2009-03-16,2009.125,2009,0.125,FNPSA08_mr,Fixed,Marine,NA,Tutuila,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.01,0
NPSA,2009-03-16,2009.125,2009,0.125,FNPSA08_mr,Fixed,Marine,NA,Tutuila,TDN,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.12533333333333332,0.01594783161854091
NPSA,2009-03-16,2009.125,2009,0.125,FNPSA08_mr,Fixed,Marine,NA,Tutuila,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.12333333333333334,0.004041451884327384
NPSA,2009-03-16,2009.125,2009,0.125,FNPSA08_mr,Fixed,Marine,NA,Tutuila,TDP,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-03-16,2009.125,2009,0.125,FNPSA08_mr,Fixed,Marine,NA,Tutuila,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-03-16,2009.125,2009,0.125,TNPSA0820090316,Temporary,Marine,NA,Tutuila,NO3,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.005,0.001
NPSA,2009-03-16,2009.125,2009,0.125,TNPSA0820090316,Temporary,Marine,NA,Tutuila,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.005,0.001
NPSA,2009-03-16,2009.125,2009,0.125,TNPSA0820090316,Temporary,Marine,NA,Tutuila,TDN,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.08766666666666667,0.015821925715074424
NPSA,2009-03-16,2009.125,2009,0.125,TNPSA0820090316,Temporary,Marine,NA,Tutuila,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.10266666666666667,0.017616280348965084
NPSA,2009-03-16,2009.125,2009,0.125,TNPSA0820090316,Temporary,Marine,NA,Tutuila,TDP,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-03-16,2009.125,2009,0.125,TNPSA0820090316,Temporary,Marine,NA,Tutuila,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-03-16,2009.125,2009,0.125,TNPSA0920090316,Temporary,Marine,NA,Tutuila,NO3,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.001,0.0017320508075688774
NPSA,2009-03-16,2009.125,2009,0.125,TNPSA0920090316,Temporary,Marine,NA,Tutuila,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0,0
NPSA,2009-03-16,2009.125,2009,0.125,TNPSA0920090316,Temporary,Marine,NA,Tutuila,TDN,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.13,0.015132745950421553
NPSA,2009-03-16,2009.125,2009,0.125,TNPSA0920090316,Temporary,Marine,NA,Tutuila,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.10466666666666667,0.003511884584284242
NPSA,2009-03-16,2009.125,2009,0.125,TNPSA0920090316,Temporary,Marine,NA,Tutuila,TDP,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-03-16,2009.125,2009,0.125,TNPSA0920090316,Temporary,Marine,NA,Tutuila,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-03-16,2009.125,2009,0.125,TNPSA1020090316,Temporary,Marine,NA,Tutuila,NO3,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.008333333333333333,0.0015275252316519468
NPSA,2009-03-16,2009.125,2009,0.125,TNPSA1020090316,Temporary,Marine,NA,Tutuila,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.004,0.001
NPSA,2009-03-16,2009.125,2009,0.125,TNPSA1020090316,Temporary,Marine,NA,Tutuila,TDN,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.078,0.0010000000000000009
NPSA,2009-03-16,2009.125,2009,0.125,TNPSA1020090316,Temporary,Marine,NA,Tutuila,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.07533333333333334,0.0028867513459481316
NPSA,2009-03-16,2009.125,2009,0.125,TNPSA1020090316,Temporary,Marine,NA,Tutuila,TDP,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-03-16,2009.125,2009,0.125,TNPSA1020090316,Temporary,Marine,NA,Tutuila,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-03-17,2009.125,2009,0.125,FNPSA15_mr,Fixed,Marine,NA,Tutuila,NO3,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,6.666666666666666e-4,5.773502691896258e-4
NPSA,2009-03-17,2009.125,2009,0.125,FNPSA15_mr,Fixed,Marine,NA,Tutuila,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.002,0
NPSA,2009-03-17,2009.125,2009,0.125,FNPSA15_mr,Fixed,Marine,NA,Tutuila,TDN,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.09466666666666666,0.0045092497528228985
NPSA,2009-03-17,2009.125,2009,0.125,FNPSA15_mr,Fixed,Marine,NA,Tutuila,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.101,0.006999999999999998
NPSA,2009-03-17,2009.125,2009,0.125,FNPSA15_mr,Fixed,Marine,NA,Tutuila,TDP,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-03-17,2009.125,2009,0.125,FNPSA15_mr,Fixed,Marine,NA,Tutuila,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-03-17,2009.125,2009,0.125,TNPSA0120090317,Temporary,Marine,NA,Tutuila,NO3,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.01,0
NPSA,2009-03-17,2009.125,2009,0.125,TNPSA0120090317,Temporary,Marine,NA,Tutuila,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.01,0
NPSA,2009-03-17,2009.125,2009,0.125,TNPSA0120090317,Temporary,Marine,NA,Tutuila,TDN,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.09466666666666666,0.010016652800877808
NPSA,2009-03-17,2009.125,2009,0.125,TNPSA0120090317,Temporary,Marine,NA,Tutuila,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.09933333333333334,0.01550268793897798
NPSA,2009-03-17,2009.125,2009,0.125,TNPSA0120090317,Temporary,Marine,NA,Tutuila,TDP,mg/l      ,Bottom,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-03-17,2009.125,2009,0.125,TNPSA0120090317,Temporary,Marine,NA,Tutuila,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-09-11,2009.625,2009,0.625,FTAU03_fw,Fixed,Freshwater,NA,Laufuti-Pool,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.006266666666666667,9.451631252505219e-4
NPSA,2009-09-11,2009.625,2009,0.625,FTAU03_fw,Fixed,Freshwater,NA,Laufuti-Pool,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.07356666666666667,0.0032083225108042583
NPSA,2009-09-11,2009.625,2009,0.625,FTAU03_fw,Fixed,Freshwater,NA,Laufuti-Pool,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-09-12,2009.625,2009,0.625,FTAU01_fw,Fixed,Freshwater,NA,Laufuti-Lower,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1285,0.00645832795698701
NPSA,2009-09-12,2009.625,2009,0.625,FTAU01_fw,Fixed,Freshwater,NA,Laufuti-Lower,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1001,0.003576310948449538
NPSA,2009-09-12,2009.625,2009,0.625,FTAU01_fw,Fixed,Freshwater,NA,Laufuti-Lower,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0955,0.0024979991993593575
NPSA,2009-09-12,2009.625,2009,0.625,FTAU02_fw,Fixed,Freshwater,NA,Laufuti-Lower,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.2492,0.0029461839725312498
NPSA,2009-09-12,2009.625,2009,0.625,FTAU02_fw,Fixed,Freshwater,NA,Laufuti-Lower,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.23783333333333334,0.012583454745551143
NPSA,2009-09-12,2009.625,2009,0.625,FTAU02_fw,Fixed,Freshwater,NA,Laufuti-Lower,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0804,0.0017000000000000001
NPSA,2009-09-17,2009.625,2009,0.625,FOFU01_mr,Fixed,Marine,NA,Ofu,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0031666666666666666,0.00202072594216369
NPSA,2009-09-17,2009.625,2009,0.625,FOFU01_mr,Fixed,Marine,NA,Ofu,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.07906666666666667,0.012951576480619386
NPSA,2009-09-17,2009.625,2009,0.625,FOFU01_mr,Fixed,Marine,NA,Ofu,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-09-17,2009.625,2009,0.625,FOFU02_mr,Fixed,Marine,NA,Ofu,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.008199999999999999,0.00527162214123888
NPSA,2009-09-17,2009.625,2009,0.625,FOFU02_mr,Fixed,Marine,NA,Ofu,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0804,0.010253292154230265
NPSA,2009-09-17,2009.625,2009,0.625,FOFU02_mr,Fixed,Marine,NA,Ofu,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-09-17,2009.625,2009,0.625,FOFU08_mr,Fixed,Marine,NA,Ofu,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.008,0.002762245463386627
NPSA,2009-09-17,2009.625,2009,0.625,FOFU08_mr,Fixed,Marine,NA,Ofu,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.07516666666666667,0.0089489291724392
NPSA,2009-09-17,2009.625,2009,0.625,FOFU08_mr,Fixed,Marine,NA,Ofu,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-09-19,2009.625,2009,0.625,FTUT01_fw,Fixed,Freshwater,NA,Leafu-Village,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0149,0.0014730919862656236
NPSA,2009-09-19,2009.625,2009,0.625,FTUT01_fw,Fixed,Freshwater,NA,Leafu-Village,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.13443333333333335,0.0647523229956527
NPSA,2009-09-19,2009.625,2009,0.625,FTUT01_fw,Fixed,Freshwater,NA,Leafu-Village,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.07653333333333333,0.01258981069489662
NPSA,2009-09-19,2009.625,2009,0.625,FTUT02_fw,Fixed,Freshwater,NA,Leafu-Forest,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0148,0.00163707055437449
NPSA,2009-09-19,2009.625,2009,0.625,FTUT02_fw,Fixed,Freshwater,NA,Leafu-Forest,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.07136666666666668,0.0023671361036774613
NPSA,2009-09-19,2009.625,2009,0.625,FTUT02_fw,Fixed,Freshwater,NA,Leafu-Forest,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.07203333333333334,9.018499505645837e-4
NPSA,2009-09-19,2009.625,2009,0.625,FTUT03_fw,Fixed,Freshwater,NA,Leafu-Forest,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.010966666666666666,0.0012423096769056145
NPSA,2009-09-19,2009.625,2009,0.625,FTUT03_fw,Fixed,Freshwater,NA,Leafu-Forest,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0722,0.00196977156035922
NPSA,2009-09-19,2009.625,2009,0.625,FTUT03_fw,Fixed,Freshwater,NA,Leafu-Forest,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.07013333333333333,0.0017672954855748777
NPSA,2009-09-22,2009.625,2009,0.625,FTUT04_fw,Fixed,Freshwater,NA,Fagatuitui,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.05553333333333334,0.0027754879450888176
NPSA,2009-09-22,2009.625,2009,0.625,FTUT04_fw,Fixed,Freshwater,NA,Fagatuitui,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.11733333333333335,0.00880018939190137
NPSA,2009-09-22,2009.625,2009,0.625,FTUT04_fw,Fixed,Freshwater,NA,Fagatuitui,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.08856666666666667,0.0019502136635080104
NPSA,2009-09-22,2009.625,2009,0.625,FTUT05_fw,Fixed,Freshwater,NA,Fagatuitui,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0588,1.7320508075688868e-4
NPSA,2009-09-22,2009.625,2009,0.625,FTUT05_fw,Fixed,Freshwater,NA,Fagatuitui,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1131,0.009842255838983256
NPSA,2009-09-22,2009.625,2009,0.625,FTUT05_fw,Fixed,Freshwater,NA,Fagatuitui,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.08253333333333333,0.0019502136635080104
NPSA,2009-09-22,2009.625,2009,0.625,FTUT06_fw,Fixed,Freshwater,NA,Fagatuitui,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.02886666666666667,0.010278780731844284
NPSA,2009-09-22,2009.625,2009,0.625,FTUT06_fw,Fixed,Freshwater,NA,Fagatuitui,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.08156666666666666,0.01875002222220905
NPSA,2009-09-22,2009.625,2009,0.625,FTUT06_fw,Fixed,Freshwater,NA,Fagatuitui,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.058666666666666666,0.014319683422943864
NPSA,2009-12-05,2009.875,2009,0.875,FOFU01_mr,Fixed,Marine,NA,Ofu,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.013,0.004000000000000001
NPSA,2009-12-05,2009.875,2009,0.875,FOFU01_mr,Fixed,Marine,NA,Ofu,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.109,0.0036055512754639926
NPSA,2009-12-05,2009.875,2009,0.875,FOFU01_mr,Fixed,Marine,NA,Ofu,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-12-05,2009.875,2009,0.875,FOFU02_mr,Fixed,Marine,NA,Ofu,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015666666666666666,5.773502691896263e-4
NPSA,2009-12-05,2009.875,2009,0.875,FOFU02_mr,Fixed,Marine,NA,Ofu,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.137,0.021071307505705475
NPSA,2009-12-05,2009.875,2009,0.875,FOFU02_mr,Fixed,Marine,NA,Ofu,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-12-05,2009.875,2009,0.875,FOFU08_mr,Fixed,Marine,NA,Ofu,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.005666666666666667,0.002309401076758503
NPSA,2009-12-05,2009.875,2009,0.875,FOFU08_mr,Fixed,Marine,NA,Ofu,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.12633333333333335,0.035921210076128196
NPSA,2009-12-05,2009.875,2009,0.875,FOFU08_mr,Fixed,Marine,NA,Ofu,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-12-05,2009.875,2009,0.875,TOFU03_mr,Short-term,Marine,NA,Ofu,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.011333333333333332,5.773502691896263e-4
NPSA,2009-12-05,2009.875,2009,0.875,TOFU03_mr,Short-term,Marine,NA,Ofu,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.198,0.052848841046895245
NPSA,2009-12-05,2009.875,2009,0.875,TOFU03_mr,Short-term,Marine,NA,Ofu,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-12-05,2009.875,2009,0.875,TOFU04_mr,Short-term,Marine,NA,Ofu,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.026,0.009539392014169455
NPSA,2009-12-05,2009.875,2009,0.875,TOFU04_mr,Short-term,Marine,NA,Ofu,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.15166666666666667,0.02250185177565022
NPSA,2009-12-05,2009.875,2009,0.875,TOFU04_mr,Short-term,Marine,NA,Ofu,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-12-05,2009.875,2009,0.875,TOFU05_mr,Short-term,Marine,NA,Ofu,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.009,0.0019999999999999996
NPSA,2009-12-05,2009.875,2009,0.875,TOFU05_mr,Short-term,Marine,NA,Ofu,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.11033333333333334,0.013316656236958784
NPSA,2009-12-05,2009.875,2009,0.875,TOFU05_mr,Short-term,Marine,NA,Ofu,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-12-05,2009.875,2009,0.875,TOFU06_mr,Short-term,Marine,NA,Ofu,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.008,9.999999999999996e-4
NPSA,2009-12-05,2009.875,2009,0.875,TOFU06_mr,Short-term,Marine,NA,Ofu,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.097,0.046765371804359676
NPSA,2009-12-05,2009.875,2009,0.875,TOFU06_mr,Short-term,Marine,NA,Ofu,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-12-05,2009.875,2009,0.875,TOFU07_mr,Short-term,Marine,NA,Ofu,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.025,0.009539392014169458
NPSA,2009-12-05,2009.875,2009,0.875,TOFU07_mr,Short-term,Marine,NA,Ofu,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.123,0.033151168908501553
NPSA,2009-12-05,2009.875,2009,0.875,TOFU07_mr,Short-term,Marine,NA,Ofu,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2009-12-12,2009.875,2009,0.875,FTUT01_fw,Fixed,Freshwater,NA,Leafu-Village,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.012666666666666666,0.0035118845842842467
NPSA,2009-12-12,2009.875,2009,0.875,FTUT01_fw,Fixed,Freshwater,NA,Leafu-Village,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.11733333333333335,0.017502380790433435
NPSA,2009-12-12,2009.875,2009,0.875,FTUT01_fw,Fixed,Freshwater,NA,Leafu-Village,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.054,0.008
NPSA,2009-12-12,2009.875,2009,0.875,FTUT02_fw,Fixed,Freshwater,NA,Leafu-Forest,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.02333333333333333,0.01814754345175493
NPSA,2009-12-12,2009.875,2009,0.875,FTUT02_fw,Fixed,Freshwater,NA,Leafu-Forest,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.07866666666666668,0.015011106998930266
NPSA,2009-12-12,2009.875,2009,0.875,FTUT02_fw,Fixed,Freshwater,NA,Leafu-Forest,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.073,0.006557438524302
NPSA,2009-12-12,2009.875,2009,0.875,FTUT03_fw,Fixed,Freshwater,NA,Leafu-Forest,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.006666666666666667,5.773502691896258e-4
NPSA,2009-12-12,2009.875,2009,0.875,FTUT03_fw,Fixed,Freshwater,NA,Leafu-Forest,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.07166666666666667,0.0028867513459481233
NPSA,2009-12-12,2009.875,2009,0.875,FTUT03_fw,Fixed,Freshwater,NA,Leafu-Forest,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.065,0.0010000000000000009
NPSA,2010-01-04,2010.125,2010,0.125,FTUT04_fw,Fixed,Freshwater,NA,Fagatuitui,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.02266666666666667,0.004618802153517006
NPSA,2010-01-04,2010.125,2010,0.125,FTUT04_fw,Fixed,Freshwater,NA,Fagatuitui,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.11066666666666666,0.014571661996262928
NPSA,2010-01-04,2010.125,2010,0.125,FTUT04_fw,Fixed,Freshwater,NA,Fagatuitui,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.06866666666666667,0.0030550504633038884
NPSA,2010-01-04,2010.125,2010,0.125,FTUT05_fw,Fixed,Freshwater,NA,Fagatuitui,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.03133333333333334,0.009073771725877465
NPSA,2010-01-04,2010.125,2010,0.125,FTUT05_fw,Fixed,Freshwater,NA,Fagatuitui,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1,0.019697715603592205
NPSA,2010-01-04,2010.125,2010,0.125,FTUT05_fw,Fixed,Freshwater,NA,Fagatuitui,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.05466666666666667,0.003055050463303896
NPSA,2010-01-04,2010.125,2010,0.125,FTUT06_fw,Fixed,Freshwater,NA,Fagatuitui,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.030666666666666665,0.007234178138070236
NPSA,2010-01-04,2010.125,2010,0.125,FTUT06_fw,Fixed,Freshwater,NA,Fagatuitui,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.078,0.007211102550927977
NPSA,2010-01-04,2010.125,2010,0.125,FTUT06_fw,Fixed,Freshwater,NA,Fagatuitui,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.05566666666666667,5.773502691896263e-4
NPSA,2010-01-14,2010.125,2010,0.125,FTAU01_fw,Fixed,Freshwater,NA,Laufuti-Lower,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.10033333333333333,0.0540401085614503
NPSA,2010-01-14,2010.125,2010,0.125,FTAU01_fw,Fixed,Freshwater,NA,Laufuti-Lower,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.18166666666666667,0.07100938905055679
NPSA,2010-01-14,2010.125,2010,0.125,FTAU01_fw,Fixed,Freshwater,NA,Laufuti-Lower,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.063,0.026851443164195105
NPSA,2010-01-14,2010.125,2010,0.125,FTAU02_fw,Fixed,Freshwater,NA,Laufuti-Lower,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.165,0.055425625842204077
NPSA,2010-01-14,2010.125,2010,0.125,FTAU02_fw,Fixed,Freshwater,NA,Laufuti-Lower,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.45666666666666667,0.47597303845210953
NPSA,2010-01-14,2010.125,2010,0.125,FTAU02_fw,Fixed,Freshwater,NA,Laufuti-Lower,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.10366666666666667,0.042723919920032306
NPSA,2010-01-15,2010.125,2010,0.125,FTAU03_fw,Fixed,Freshwater,NA,Laufuti-Pool,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.005666666666666667,0.002081665999466133
NPSA,2010-01-15,2010.125,2010,0.125,FTAU03_fw,Fixed,Freshwater,NA,Laufuti-Pool,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.13166666666666665,0.015275252316519461
NPSA,2010-01-15,2010.125,2010,0.125,FTAU03_fw,Fixed,Freshwater,NA,Laufuti-Pool,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2010-02-14,2010.125,2010,0.125,FOFU01_mr,Fixed,Marine,NA,Ofu,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.025,0
NPSA,2010-02-14,2010.125,2010,0.125,FOFU01_mr,Fixed,Marine,NA,Ofu,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.10633333333333334,0.012701705922171761
NPSA,2010-02-14,2010.125,2010,0.125,FOFU01_mr,Fixed,Marine,NA,Ofu,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
NPSA,2010-02-14,2010.125,2010,0.125,FOFU02_mr,Fixed,Marine,NA,Ofu,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.017,9.999999999999992e-4
NPSA,2010-02-14,2010.125,2010,0.125,FOFU02_mr,Fixed,Marine,NA,Ofu,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.10633333333333334,0.012583057392117914
NPSA,2010-02-14,2010.125,2010,0.125,FOFU02_mr,Fixed,Marine,NA,Ofu,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
