Unit_Code,Start_Date,Year_Quarter,Year,Quarter,Station_ID,Station_Type,Loc_Type,Pool_Group,Loc_Name,Parameter,Units,Depth,Colocation,QA_Flag,Plume,n,corrected_mean,sd
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOConc,mg/l      ,Surface,NA,0,0,1,8.08,NA
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOSat,%         ,Surface,NA,0,0,1,95.34,NA
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,pH,None      ,Surface,NA,0,0,1,7.76,NA
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Sal,ppth      ,Surface,NA,0,0,1,8.84,NA
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,SpCond,mS/cm     ,Surface,NA,0,0,1,15.14,NA
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Temp,°C,Surface,NA,0,0,1,20.9,NA
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Turbid+,FNU       ,Surface,NA,0,0,1,4.88,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0120130919,Temporary,Anchialine,Central,HA_Kaloko_011,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0120130919,Temporary,Anchialine,Central,HA_Kaloko_011,Chl,µg/l      ,Surface,NA,0,0,1,0.305,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0120130919,Temporary,Anchialine,Central,HA_Kaloko_011,ODOConc,mg/l      ,Surface,NA,0,0,1,8.82,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0120130919,Temporary,Anchialine,Central,HA_Kaloko_011,ODOSat,%         ,Surface,NA,0,0,1,106.67,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0120130919,Temporary,Anchialine,Central,HA_Kaloko_011,pH,None      ,Surface,NA,0,0,1,7.86,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0120130919,Temporary,Anchialine,Central,HA_Kaloko_011,Sal,ppth      ,Surface,NA,0,0,1,9.42,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0120130919,Temporary,Anchialine,Central,HA_Kaloko_011,SpCond,mS/cm     ,Surface,NA,0,0,1,16.07,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0120130919,Temporary,Anchialine,Central,HA_Kaloko_011,Temp,°C,Surface,NA,0,0,1,22.04,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0120130919,Temporary,Anchialine,Central,HA_Kaloko_011,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0220130919,Temporary,Anchialine,Central,HA_Kaloko_012,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0220130919,Temporary,Anchialine,Central,HA_Kaloko_012,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0220130919,Temporary,Anchialine,Central,HA_Kaloko_012,ODOConc,mg/l      ,Surface,NA,0,0,1,6.47,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0220130919,Temporary,Anchialine,Central,HA_Kaloko_012,ODOSat,%         ,Surface,NA,0,0,1,77.39,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0220130919,Temporary,Anchialine,Central,HA_Kaloko_012,pH,None      ,Surface,NA,0,0,1,7.7,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0220130919,Temporary,Anchialine,Central,HA_Kaloko_012,Sal,ppth      ,Surface,NA,0,0,1,13.21,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0220130919,Temporary,Anchialine,Central,HA_Kaloko_012,SpCond,mS/cm     ,Surface,NA,0,0,1,21.91,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0220130919,Temporary,Anchialine,Central,HA_Kaloko_012,Temp,°C,Surface,NA,0,0,1,20.31,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0220130919,Temporary,Anchialine,Central,HA_Kaloko_012,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0320130919,Temporary,Anchialine,Central,HA_Kaloko_009,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0320130919,Temporary,Anchialine,Central,HA_Kaloko_009,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0320130919,Temporary,Anchialine,Central,HA_Kaloko_009,ODOConc,mg/l      ,Surface,NA,0,0,1,11.25,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0320130919,Temporary,Anchialine,Central,HA_Kaloko_009,ODOSat,%         ,Surface,NA,0,0,1,147.5,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0320130919,Temporary,Anchialine,Central,HA_Kaloko_009,pH,None      ,Surface,NA,0,0,1,7.95,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0320130919,Temporary,Anchialine,Central,HA_Kaloko_009,Sal,ppth      ,Surface,NA,0,0,1,12.5,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0320130919,Temporary,Anchialine,Central,HA_Kaloko_009,SpCond,mS/cm     ,Surface,NA,0,0,1,20.91,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0320130919,Temporary,Anchialine,Central,HA_Kaloko_009,Temp,°C,Surface,NA,0,0,1,25.45,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0320130919,Temporary,Anchialine,Central,HA_Kaloko_009,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0420130919,Temporary,Anchialine,Central,HA_Kaloko_009,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0420130919,Temporary,Anchialine,Central,HA_Kaloko_009,Chl,µg/l      ,Surface,NA,0,0,1,0.205,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0420130919,Temporary,Anchialine,Central,HA_Kaloko_009,ODOConc,mg/l      ,Surface,NA,0,0,1,7.3,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0420130919,Temporary,Anchialine,Central,HA_Kaloko_009,ODOSat,%         ,Surface,NA,0,0,1,87.03,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0420130919,Temporary,Anchialine,Central,HA_Kaloko_009,pH,None      ,Surface,NA,0,0,1,7.7,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0420130919,Temporary,Anchialine,Central,HA_Kaloko_009,Sal,ppth      ,Surface,NA,0,0,1,12.96,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0420130919,Temporary,Anchialine,Central,HA_Kaloko_009,SpCond,mS/cm     ,Surface,NA,0,0,1,21.53,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0420130919,Temporary,Anchialine,Central,HA_Kaloko_009,Temp,°C,Surface,NA,0,0,1,20.19,NA
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0420130919,Temporary,Anchialine,Central,HA_Kaloko_009,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,ODOConc,mg/l      ,Surface,NA,0,0,1,8,NA
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,ODOSat,%         ,Surface,NA,0,0,1,98.1,NA
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,pH,None      ,Surface,NA,0,0,1,7.91,NA
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Sal,ppth      ,Surface,NA,0,0,1,13.91,NA
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,SpCond,mS/cm     ,Surface,NA,0,0,1,22.99,NA
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Temp,°C,Surface,NA,0,0,1,21.36,NA
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Turbid+,FNU       ,Surface,NA,1,0,1,80.71,NA
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,BP,psi       ,Mid,NA,0,0,1,NA,NA
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Chl,µg/l      ,Mid,NA,0,0,1,0.1,NA
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOConc,mg/l      ,Mid,NA,0,0,1,8.37,NA
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOSat,%         ,Mid,NA,0,0,1,98.31,NA
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,pH,None      ,Mid,NA,0,0,1,7.88,NA
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Sal,ppth      ,Mid,NA,0,0,1,9.21,NA
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,SpCond,mS/cm     ,Mid,NA,0,0,1,15.73,NA
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Temp,°C,Mid,NA,0,0,1,20.57,NA
KAHO,11/18/2013,2013.875,2013,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Turbid+,FNU       ,Mid,NA,1,0,1,176.79,NA
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0320131118,Temporary,Anchialine,Central,HA_Kaloko_046,BP,psi       ,Bottom,NA,0,0,1,NA,NA
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0320131118,Temporary,Anchialine,Central,HA_Kaloko_046,Chl,µg/l      ,Bottom,NA,0,0,1,0.1,NA
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0320131118,Temporary,Anchialine,Central,HA_Kaloko_046,ODOConc,mg/l      ,Bottom,NA,0,0,1,6.99,NA
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0320131118,Temporary,Anchialine,Central,HA_Kaloko_046,ODOSat,%         ,Bottom,NA,0,0,1,82.6,NA
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0320131118,Temporary,Anchialine,Central,HA_Kaloko_046,pH,None      ,Bottom,NA,0,0,1,7.79,NA
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0320131118,Temporary,Anchialine,Central,HA_Kaloko_046,Sal,ppth      ,Bottom,NA,0,0,1,12.74,NA
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0320131118,Temporary,Anchialine,Central,HA_Kaloko_046,SpCond,mS/cm     ,Bottom,NA,0,0,1,21.18,NA
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0320131118,Temporary,Anchialine,Central,HA_Kaloko_046,Temp,°C,Bottom,NA,0,0,1,19.76,NA
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0320131118,Temporary,Anchialine,Central,HA_Kaloko_046,Turbid+,FNU       ,Bottom,NA,1,0,1,124.79,NA
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0420131118,Temporary,Anchialine,Central,HA_Kaloko_050,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0420131118,Temporary,Anchialine,Central,HA_Kaloko_050,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0420131118,Temporary,Anchialine,Central,HA_Kaloko_050,ODOConc,mg/l      ,Surface,NA,0,0,1,6.98,NA
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0420131118,Temporary,Anchialine,Central,HA_Kaloko_050,ODOSat,%         ,Surface,NA,0,0,1,82.24,NA
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0420131118,Temporary,Anchialine,Central,HA_Kaloko_050,pH,None      ,Surface,NA,0,0,1,7.57,NA
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0420131118,Temporary,Anchialine,Central,HA_Kaloko_050,Sal,ppth      ,Surface,NA,0,0,1,12.4,NA
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0420131118,Temporary,Anchialine,Central,HA_Kaloko_050,SpCond,mS/cm     ,Surface,NA,0,0,1,20.67,NA
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0420131118,Temporary,Anchialine,Central,HA_Kaloko_050,Temp,°C,Surface,NA,0,0,1,19.79,NA
KAHO,11/18/2013,2013.875,2013,0.875,TKAHO0420131118,Temporary,Anchialine,Central,HA_Kaloko_050,Turbid+,FNU       ,Surface,NA,1,0,1,27.12,NA
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Chl,µg/l      ,Surface,NA,1,0,1,502.1,NA
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,ODOConc,mg/l      ,Surface,NA,0,0,1,3.68,NA
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,ODOSat,%         ,Surface,NA,0,0,1,50.6,NA
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,pH,None      ,Surface,NA,1,0,1,7.21,NA
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Sal,ppth      ,Surface,NA,1,0,1,39.69,NA
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,SpCond,mS/cm     ,Surface,NA,1,0,1,59.23,NA
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Temp,°C,Surface,NA,0,0,1,19.42,NA
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Turbid+,FNU       ,Surface,NA,1,0,1,538.4,NA
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOConc,mg/l      ,Surface,NA,0,0,1,7.8,NA
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOSat,%         ,Surface,NA,0,0,1,95.27,NA
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,pH,None      ,Surface,NA,0,0,1,7.82,NA
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Sal,ppth      ,Surface,NA,1,0,1,18.84,NA
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,SpCond,mS/cm     ,Surface,NA,1,0,1,30.31,NA
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Temp,°C,Surface,NA,0,0,1,19.64,NA
KAHO,1/15/2014,2014.125,2014,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Turbid+,FNU       ,Surface,NA,0,0,1,1.08,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0220140115,Temporary,Anchialine,Central,HA_Kaloko_057F,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0220140115,Temporary,Anchialine,Central,HA_Kaloko_057F,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0220140115,Temporary,Anchialine,Central,HA_Kaloko_057F,ODOConc,mg/l      ,Surface,NA,0,0,1,6.83,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0220140115,Temporary,Anchialine,Central,HA_Kaloko_057F,ODOSat,%         ,Surface,NA,0,0,1,86.22,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0220140115,Temporary,Anchialine,Central,HA_Kaloko_057F,pH,None      ,Surface,NA,0,0,1,7.76,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0220140115,Temporary,Anchialine,Central,HA_Kaloko_057F,Sal,ppth      ,Surface,NA,1,0,1,25.83,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0220140115,Temporary,Anchialine,Central,HA_Kaloko_057F,SpCond,mS/cm     ,Surface,NA,1,0,1,40.34,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0220140115,Temporary,Anchialine,Central,HA_Kaloko_057F,Temp,°C,Surface,NA,0,0,1,19.19,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0220140115,Temporary,Anchialine,Central,HA_Kaloko_057F,Turbid+,FNU       ,Surface,NA,0,0,1,8.08,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0320140115,Temporary,Anchialine,Central,HA_Honoko_020,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0320140115,Temporary,Anchialine,Central,HA_Honoko_020,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0320140115,Temporary,Anchialine,Central,HA_Honoko_020,ODOConc,mg/l      ,Surface,NA,0,0,1,7,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0320140115,Temporary,Anchialine,Central,HA_Honoko_020,ODOSat,%         ,Surface,NA,0,0,1,87.81,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0320140115,Temporary,Anchialine,Central,HA_Honoko_020,pH,None      ,Surface,NA,0,0,1,7.75,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0320140115,Temporary,Anchialine,Central,HA_Honoko_020,Sal,ppth      ,Surface,NA,1,0,1,24.46,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0320140115,Temporary,Anchialine,Central,HA_Honoko_020,SpCond,mS/cm     ,Surface,NA,1,0,1,38.4,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0320140115,Temporary,Anchialine,Central,HA_Honoko_020,Temp,°C,Surface,NA,0,0,1,19.31,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0320140115,Temporary,Anchialine,Central,HA_Honoko_020,Turbid+,FNU       ,Surface,NA,0,0,1,1.8,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0420140115,Temporary,Anchialine,Central,HA_Kaloko_032,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0420140115,Temporary,Anchialine,Central,HA_Kaloko_032,Chl,µg/l      ,Surface,NA,0,0,1,2.368,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0420140115,Temporary,Anchialine,Central,HA_Kaloko_032,ODOConc,mg/l      ,Surface,NA,0,0,1,4.29,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0420140115,Temporary,Anchialine,Central,HA_Kaloko_032,ODOSat,%         ,Surface,NA,0,0,1,53.54,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0420140115,Temporary,Anchialine,Central,HA_Kaloko_032,pH,None      ,Surface,NA,0,0,1,7.32,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0420140115,Temporary,Anchialine,Central,HA_Kaloko_032,Sal,ppth      ,Surface,NA,1,0,1,15.65,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0420140115,Temporary,Anchialine,Central,HA_Kaloko_032,SpCond,mS/cm     ,Surface,NA,1,0,1,25.61,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0420140115,Temporary,Anchialine,Central,HA_Kaloko_032,Temp,°C,Surface,NA,0,0,1,21.79,NA
KAHO,1/15/2014,2014.125,2014,0.125,TKAHO0420140115,Temporary,Anchialine,Central,HA_Kaloko_032,Turbid+,FNU       ,Surface,NA,0,0,1,7.51,NA
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Chl,µg/l      ,Surface,NA,0,0,1,0.305,NA
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,ODOConc,mg/l      ,Surface,NA,0,0,1,8.2,NA
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,ODOSat,%         ,Surface,NA,0,0,1,102.25,NA
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,pH,None      ,Surface,NA,0,0,1,8.04,NA
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Sal,ppth      ,Surface,NA,0,0,1,12.86,NA
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,SpCond,mS/cm     ,Surface,NA,0,0,1,21.41,NA
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Temp,°C,Surface,NA,0,0,1,22.56,NA
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Chl,µg/l      ,Surface,NA,0,0,1,0.273,NA
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOConc,mg/l      ,Surface,NA,0,0,1,8.13,NA
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOSat,%         ,Surface,NA,0,0,1,94.41,NA
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,pH,None      ,Surface,NA,0,0,1,8.01,NA
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Sal,ppth      ,Surface,NA,0,0,1,8.42,NA
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,SpCond,mS/cm     ,Surface,NA,0,0,1,14.48,NA
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Temp,°C,Surface,NA,0,0,1,20.24,NA
KAHO,6/2/2014,2014.375,2014,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,6/2/2014,2014.375,2014,0.375,TKAHO0220140602,Temporary,Anchialine,Central,HA_Kaloko_053H,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,6/2/2014,2014.375,2014,0.375,TKAHO0220140602,Temporary,Anchialine,Central,HA_Kaloko_053H,Chl,µg/l      ,Surface,NA,0,0,1,0.775,NA
KAHO,6/2/2014,2014.375,2014,0.375,TKAHO0220140602,Temporary,Anchialine,Central,HA_Kaloko_053H,ODOConc,mg/l      ,Surface,NA,0,0,1,8.21,NA
KAHO,6/2/2014,2014.375,2014,0.375,TKAHO0220140602,Temporary,Anchialine,Central,HA_Kaloko_053H,ODOSat,%         ,Surface,NA,0,0,1,94.56,NA
KAHO,6/2/2014,2014.375,2014,0.375,TKAHO0220140602,Temporary,Anchialine,Central,HA_Kaloko_053H,pH,None      ,Surface,NA,0,0,1,7.99,NA
KAHO,6/2/2014,2014.375,2014,0.375,TKAHO0220140602,Temporary,Anchialine,Central,HA_Kaloko_053H,Sal,ppth      ,Surface,NA,0,0,1,8.53,NA
KAHO,6/2/2014,2014.375,2014,0.375,TKAHO0220140602,Temporary,Anchialine,Central,HA_Kaloko_053H,SpCond,mS/cm     ,Surface,NA,0,0,1,14.63,NA
KAHO,6/2/2014,2014.375,2014,0.375,TKAHO0220140602,Temporary,Anchialine,Central,HA_Kaloko_053H,Temp,°C,Surface,NA,0,0,1,19.75,NA
KAHO,6/2/2014,2014.375,2014,0.375,TKAHO0220140602,Temporary,Anchialine,Central,HA_Kaloko_053H,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,8/28/2014,2014.625,2014,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,8/28/2014,2014.625,2014,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
